(0, 10, -434.0)
(1, 30, -734.0)
(2, 20, -789.0)
(3, 30, -1042.0)
(4, 20, -1280.0)
(5, 10, -1260.0)
(6, 10, -1367.0)
(7, 10, -1889.0)
(8, 50, -1799.0)
(9, 20, -1525.0)
(10, 10, -1621.0)
(11, 10, -885.0)
(12, 10, -1121.0)
(13, 10, -1473.0)
(14, 20, -1580.0)
(15, 20, -1865.0)
(16, 10, -2202.0)
(17, 40, -2500.0)
(18, 50, -2269.0)
(19, 50, -2709.0)
(20, 50, -2913.0)
(21, 50, -2955.0)
(22, 50, -3170.0)
(23, 30, -2589.0)
(24, 50, -2876.0)
(25, 10, -2976.0)
(26, 50, -2353.0)
(27, 20, -2493.0)
(28, 50, -2844.0)
(29, 50, -2358.0)
(30, 50, -1939.0)
(31, 50, -1683.0)
(32, 10, -1172.0)
(33, 50, -870.0)
(34, 50, -709.0)
(35, 50, -585.0)
(36, 40, -540.0)
(37, 40, -480.0)
(38, 40, -145.0)
(39, 50, -163.0)
(40, 20, -120.0)
(41, 10, -120.0)
(42, 50, -120.0)
(43, 20, -56.0)
