(0, 50, -434.0)
(1, 50, -727.0)
(2, 50, -790.0)
(3, 50, -869.0)
(4, 50, -1203.0)
(5, 50, -1383.0)
(6, 30, -1726.0)
(7, 50, -2405.0)
(8, 50, -1927.0)
(9, 50, -1718.0)
(10, 50, -1713.0)
(11, 50, -1106.0)
(12, 50, -1485.0)
(13, 50, -1853.0)
(14, 50, -1675.0)
(15, 40, -1897.0)
(16, 50, -2315.0)
(17, 50, -1972.0)
(18, 50, -2282.0)
(19, 50, -2226.0)
(20, 20, -1807.0)
(21, 20, -1969.0)
(22, 20, -2117.0)
(23, 20, -1712.0)
(24, 20, -2169.0)
(25, 50, -2235.0)
(26, 20, -1822.0)
(27, 20, -1693.0)
(28, 20, -2136.0)
(29, 20, -2179.0)
(30, 10, -1881.0)
(31, 50, -1548.0)
(32, 20, -919.0)
(33, 20, -594.0)
(34, 20, -381.0)
(35, 20, -420.0)
(36, 20, -420.0)
(37, 20, -360.0)
(38, 20, -360.0)
(39, 20, -98.0)
