(0, 20, -25.705882352941178)
(1, 30, -36.166666666666664)
(2, 30, -33.391304347826086)
(3, 30, -35.52)
(4, 30, -42.4375)
(5, 50, -40.39393939393939)
(6, 20, -39.8421052631579)
(7, 50, -50.31111111111111)
(8, 40, -42.116279069767444)
(9, 40, -39.13513513513514)
(10, 30, -39.90909090909091)
(11, 30, -31.133333333333333)
(12, 30, -38.07142857142857)
(13, 30, -44.2962962962963)
(14, 30, -33.43333333333333)
(15, 10, -38.285714285714285)
(16, 30, -42.0)
(17, 30, -42.69230769230769)
(18, 50, -45.15555555555556)
(19, 30, -50.57446808510638)
(20, 50, -41.56363636363636)
(21, 50, -43.301886792452834)
(22, 20, -49.0377358490566)
(23, 40, -44.9622641509434)
(24, 30, -46.08620689655172)
(25, 40, -48.32203389830509)
(26, 40, -47.11666666666667)
(27, 30, -44.28125)
(28, 40, -48.016129032258064)
(29, 40, -46.320754716981135)
(30, 40, -53.175)
(31, 40, -54.6)
(32, 30, -50.791666666666664)
(33, 30, -52.0)
(34, 20, -49.4)
(35, 40, -52.666666666666664)
(36, 30, -60.0)
(37, 30, -60.0)
(38, 30, -60.0)
(39, 50, -58.0)
(40, 30, -51.0)
(41, 30, -60.0)
(42, 50, -60.0)
(43, 40, -60.0)
