(0, 40, -28.4)
(1, 50, -33.42857142857143)
(2, 30, -35.391304347826086)
(3, 30, -35.892857142857146)
(4, 10, -42.13333333333333)
(5, 30, -38.16129032258065)
(6, 10, -45.05714285714286)
(7, 40, -48.93023255813954)
(8, 40, -44.108108108108105)
(9, 30, -36.65714285714286)
(10, 30, -44.75675675675676)
(11, 30, -30.857142857142858)
(12, 30, -40.42424242424242)
(13, 30, -47.83783783783784)
(14, 30, -39.56410256410256)
(15, 30, -43.13953488372093)
(16, 30, -46.75)
(17, 30, -39.425)
(18, 30, -43.38636363636363)
(19, 30, -48.53658536585366)
(20, 10, -43.955555555555556)
(21, 30, -46.04347826086956)
(22, 30, -47.479166666666664)
(23, 10, -39.943396226415096)
(24, 20, -38.20754716981132)
(25, 30, -44.17857142857143)
(26, 10, -44.96296296296296)
(27, 30, -42.982142857142854)
(28, 30, -47.72)
(29, 30, -47.07692307692308)
(30, 30, -54.03703703703704)
(31, 50, -57.0)
(32, 30, -48.0)
(33, 40, -49.2)
(34, 10, -51.333333333333336)
(35, 50, -56.5)
(36, 30, -60.0)
(37, 30, -59.5)
(38, 30, -56.0)
(39, 30, -60.0)
(40, 30, -60.0)
(41, 30, -60.0)
(42, 50, -60.0)
