(0, 10, 7.855083163975116)
(1, 10, 5.981015939840496)
(2, 10, 7.8378165527971015)
(3, 30, 5.403982899655963)
(4, 10, 2.974826149274248)
(5, 10, 4.935889639641914)
(6, 10, 3.372409354268268)
(7, 10, 1.2110476629006675)
(8, 10, 3.857284596116907)
(9, 10, 4.793600275562455)
(10, 10, 4.178004950408836)
(11, 10, 6.728799477362142)
(12, 10, 5.409480296174819)
(13, 10, 2.8209742592414995)
(14, 10, 5.5921654785314905)
(15, 10, 4.451748209422922)
(16, 10, 2.3549813637591104)
(17, 10, 3.144034288391941)
(18, 10, 2.723797380257914)
(19, 10, 1.3739208206863316)
(20, 10, 2.466867912672203)
(21, 10, 2.5342692653438568)
(22, 10, 2.0451076758705615)
(23, 10, 3.7023011375099655)
(24, 10, 2.8995296402885162)
(25, 10, 1.745212358989259)
(26, 10, 1.8202341522253382)
(27, 10, 3.208909321029768)
(28, 10, 1.7465163911643269)
(29, 10, 3.080349046963689)
(30, 10, 2.3306095920083196)
(31, 10, 1.1575684338581924)
(32, 10, 5.308465030873433)
(33, 20, 4.88948354215715)
(34, 10, 2.4439103076003548)
(35, 10, 2.319420138095612)
(36, 10, 0.0)
(37, 10, 0.0)
(38, 10, 1.562461556244049)
(39, 10, 1.770043716330697)
(40, 10, 0.6064923939754886)
(41, 10, 0.0)
(42, 30, 0.0)
