(0, 20, 6.3303051434299435)
(1, 20, 4.651716274291465)
(2, 50, 7.8615819220354055)
(3, 10, 4.902005867826678)
(4, 20, 3.3126913237253706)
(5, 20, 4.6496002862743895)
(6, 10, 2.6613335588888325)
(7, 10, 1.4728960772714248)
(8, 40, 3.469094695867541)
(9, 40, 4.421926068114455)
(10, 30, 4.1739939944504245)
(11, 10, 6.686644454822184)
(12, 10, 5.3882961596185)
(13, 10, 3.4150712172636313)
(14, 40, 5.651170961672496)
(15, 40, 5.021522273768455)
(16, 50, 2.400885476162029)
(17, 40, 3.907741272938514)
(18, 10, 1.9565461296993119)
(19, 10, 2.1390824059709646)
(20, 10, 4.921714409919965)
(21, 10, 2.8544346050055944)
(22, 20, 1.648467164485017)
(23, 30, 4.010435203376045)
(24, 10, 2.2555365027082064)
(25, 20, 2.927476900989441)
(26, 50, 3.695890122799997)
(27, 40, 4.1172464342617205)
(28, 40, 2.1719410937822214)
(29, 30, 3.8204113851820822)
(30, 50, 4.917864216072991)
(31, 30, 2.3917122072504586)
(32, 20, 4.732109403137201)
(33, 30, 2.291187560777955)
(34, 10, 0.25586791163642786)
(35, 50, 0.0)
(36, 10, 0.0)
(37, 20, 0.15978448978293114)
(38, 50, 2.1146097629105434)
(39, 10, 0.0)
(40, 50, 0.0)
(41, 20, 0.0)
(42, 30, 0.0)
