(0, 20, 6.3303051434299435)
(1, 10, 4.651716274291465)
(2, 30, 7.581730983012706)
(3, 20, 4.297046616666767)
(4, 20, 3.7789660287345774)
(5, 40, 4.942873968580063)
(6, 20, 2.602136393630217)
(7, 20, 1.1864294764455245)
(8, 20, 3.103401882844871)
(9, 10, 3.6459363366730986)
(10, 30, 3.6550174652877505)
(11, 50, 6.609791170792686)
(12, 20, 4.375267094431733)
(13, 10, 3.09187890129044)
(14, 10, 3.53261019173749)
(15, 50, 4.4111263280649595)
(16, 40, 2.4716253468819693)
(17, 40, 5.016776989457923)
(18, 40, 2.832502637716738)
(19, 30, 2.702167479079644)
(20, 40, 2.4261007097325917)
(21, 20, 2.8687208333856704)
(22, 20, 1.8648020146891753)
(23, 50, 4.046094808255514)
(24, 10, 3.305906665304996)
(25, 40, 2.2470585441549504)
(26, 50, 2.3380361315074425)
(27, 20, 2.6821101268006937)
(28, 40, 3.4165692445117832)
(29, 50, 3.478399473054159)
(30, 20, 3.28893791550408)
(31, 10, 2.1803609775387343)
(32, 20, 3.7240568283526474)
(33, 20, 0.95669779409317)
(34, 20, 2.503502639283222)
(35, 20, 2.2271981151889837)
(36, 30, 1.3860181596592744)
(37, 40, 0.8088861041797903)
(38, 40, 0.0)
(39, 40, 0.7430059183819483)
(40, 40, 8.697381825439887)
(41, 10, 0.0)
(42, 10, 0.0)
(43, 10, 0.0)
