(0, 10, 7.855083163975116)
(1, 40, 6.108985957954746)
(2, 10, 7.62963119808777)
(3, 10, 5.388501878068526)
(4, 10, 3.9415991564192687)
(5, 10, 4.237698794044124)
(6, 10, 2.862365008735934)
(7, 10, 0.9884728786474838)
(8, 50, 3.9394657682312926)
(9, 40, 4.078480373351385)
(10, 40, 4.166122010880729)
(11, 10, 6.615541012905644)
(12, 40, 4.497702679454181)
(13, 10, 3.224705507686396)
(14, 10, 6.359672575334408)
(15, 10, 4.087454260333445)
(16, 40, 2.8383184161257438)
(17, 30, 5.237095747010504)
(18, 10, 3.6652490160464097)
(19, 20, 2.045876903967343)
(20, 10, 3.177355349933136)
(21, 10, 3.574540313672739)
(22, 10, 1.8328834721101577)
(23, 10, 3.7249929879872608)
(24, 10, 3.682344006363018)
(25, 40, 2.2798734078554723)
(26, 10, 3.5447291467431326)
(27, 10, 3.6159194608466274)
(28, 10, 3.2798819956452965)
(29, 10, 3.1705811217115154)
(30, 50, 2.2727701173030663)
(31, 50, 2.9295566095328494)
(32, 30, 6.723883429631234)
(33, 10, 2.898116763739423)
(34, 50, 1.1447817514382472)
(35, 20, 0.0)
(36, 50, 0.0)
(37, 10, 0.4469623924593255)
(38, 20, 0.7453003534678394)
(39, 20, 0.0)
(40, 10, 0.0)
(41, 10, 0.0)
(42, 10, 0.0)
