(0, 10, 7.855083163975116)
(1, 10, 5.981015939840496)
(2, 10, 7.8378165527971015)
(3, 10, 5.077310619542601)
(4, 10, 4.312107580341021)
(5, 40, 3.8432380034152884)
(6, 10, 2.311472745755115)
(7, 10, 0.820420751781185)
(8, 10, 3.3334239535401315)
(9, 10, 3.0214453541859156)
(10, 10, 3.30281060262365)
(11, 40, 5.464358729927341)
(12, 10, 3.59464551784432)
(13, 10, 2.434590197468394)
(14, 10, 4.283258364072924)
(15, 20, 3.2391923481609695)
(16, 10, 2.3973079052805555)
(17, 10, 3.7106600189123804)
(18, 50, 3.847034547416092)
(19, 30, 2.350617236241791)
(20, 40, 2.5126808339599136)
(21, 10, 3.7766269244508823)
(22, 10, 1.6214081046936026)
(23, 30, 2.6743575309188534)
(24, 10, 3.3002801876652414)
(25, 10, 2.0476112514879574)
(26, 30, 2.9411250910656372)
(27, 10, 3.2349526296076103)
(28, 10, 2.2209413427296303)
(29, 40, 3.032992573690789)
(30, 20, 2.0215275900017513)
(31, 10, 0.5609135733619226)
(32, 10, 2.0695879131479007)
(33, 40, 2.9375272281147935)
(34, 10, 2.3983551997391426)
(35, 10, 2.9835418155830684)
(36, 10, 0.22700016586588323)
(37, 10, 0.18622198722592118)
(38, 10, 1.6764886486828776)
(39, 10, 2.709376035294575)
(40, 10, 4.97988408243541)
(41, 10, 2.6466532077894187)
(42, 10, 0.0)
(43, 10, 0.0)
