(0, 20, -25.705882352941178)
(1, 20, -33.88461538461539)
(2, 40, -33.04347826086956)
(3, 20, -34.464285714285715)
(4, 20, -39.06666666666667)
(5, 40, -39.6875)
(6, 40, -43.61764705882353)
(7, 40, -50.53658536585366)
(8, 40, -40.833333333333336)
(9, 40, -35.911764705882355)
(10, 40, -42.76470588235294)
(11, 30, -29.037037037037038)
(12, 20, -38.78125)
(13, 20, -45.15625)
(14, 40, -39.80555555555556)
(15, 40, -42.46341463414634)
(16, 40, -45.07142857142857)
(17, 40, -39.17142857142857)
(18, 20, -36.09090909090909)
(19, 20, -46.205882352941174)
(20, 20, -40.666666666666664)
(21, 20, -38.45)
(22, 20, -46.45454545454545)
(23, 10, -40.2)
(24, 20, -43.425925925925924)
(25, 20, -47.09090909090909)
(26, 20, -39.724137931034484)
(27, 40, -39.77777777777778)
(28, 50, -49.2037037037037)
(29, 20, -45.146341463414636)
(30, 40, -49.0)
(31, 10, -52.80952380952381)
(32, 40, -42.0)
(33, 40, -57.2)
(34, 40, -58.0)
(35, 40, -60.0)
(36, 40, -60.0)
(37, 40, -59.666666666666664)
(38, 40, -55.333333333333336)
(39, 40, -60.0)
(40, 50, -60.0)
(41, 40, -60.0)
(42, 30, -60.0)
