(0, 20, -25.705882352941178)
(1, 10, -33.88461538461539)
(2, 20, -29.346153846153847)
(3, 10, -35.17857142857143)
(4, 20, -39.42424242424242)
(5, 50, -41.6551724137931)
(6, 50, -40.4375)
(7, 50, -47.8)
(8, 50, -45.0)
(9, 50, -41.303030303030305)
(10, 50, -41.529411764705884)
(11, 10, -38.32142857142857)
(12, 50, -36.7037037037037)
(13, 20, -40.357142857142854)
(14, 50, -35.935483870967744)
(15, 50, -38.1025641025641)
(16, 50, -47.333333333333336)
(17, 50, -45.048780487804876)
(18, 10, -45.297872340425535)
(19, 30, -46.05769230769231)
(20, 50, -43.87755102040816)
(21, 50, -42.57446808510638)
(22, 50, -47.75)
(23, 40, -45.0)
(24, 50, -48.104166666666664)
(25, 20, -48.82)
(26, 50, -48.64150943396226)
(27, 20, -48.57142857142857)
(28, 50, -46.96923076923077)
(29, 50, -49.26)
(30, 50, -54.97560975609756)
(31, 30, -47.4375)
(32, 50, -48.61904761904762)
(33, 50, -52.5)
(34, 10, -56.0)
(35, 50, -56.625)
(36, 50, -60.0)
(37, 50, -59.5)
(38, 50, -53.333333333333336)
(39, 20, -60.0)
(40, 40, -60.0)
(41, 30, -60.0)
(42, 20, -60.0)
