(0, 40, -28.4)
(1, 20, -30.40909090909091)
(2, 40, -33.82608695652174)
(3, 50, -35.56521739130435)
(4, 40, -41.15384615384615)
(5, 40, -39.464285714285715)
(6, 40, -41.63636363636363)
(7, 40, -47.0)
(8, 40, -41.2)
(9, 40, -35.59375)
(10, 40, -41.892857142857146)
(11, 40, -32.0)
(12, 40, -35.73076923076923)
(13, 10, -44.0)
(14, 40, -34.266666666666666)
(15, 40, -39.42857142857143)
(16, 10, -46.138888888888886)
(17, 10, -41.39393939393939)
(18, 10, -44.43589743589744)
(19, 10, -41.05)
(20, 10, -44.666666666666664)
(21, 30, -43.17391304347826)
(22, 30, -48.833333333333336)
(23, 10, -39.73913043478261)
(24, 10, -41.58536585365854)
(25, 50, -43.44736842105263)
(26, 10, -43.108108108108105)
(27, 10, -35.6)
(28, 10, -47.853658536585364)
(29, 10, -43.19230769230769)
(30, 10, -52.46666666666667)
(31, 10, -58.4)
(32, 40, -45.0)
(33, 40, -50.5)
(34, 40, -60.0)
(35, 40, -60.0)
(36, 40, -60.0)
(37, 40, -59.0)
