(0, 50, -25.933333333333334)
(1, 50, -37.0625)
(2, 50, -26.2)
(3, 50, -27.894736842105264)
(4, 50, -37.16)
(5, 50, -37.57142857142857)
(6, 10, -37.86206896551724)
(7, 10, -46.19444444444444)
(8, 50, -43.567567567567565)
(9, 50, -47.743589743589745)
(10, 20, -41.65)
(11, 20, -41.55555555555556)
(12, 50, -43.36363636363637)
(13, 50, -43.955555555555556)
(14, 50, -38.32432432432432)
(15, 10, -42.282051282051285)
(16, 20, -45.875)
(17, 50, -42.516129032258064)
(18, 40, -45.970588235294116)
(19, 50, -48.029411764705884)
(20, 50, -38.583333333333336)
(21, 50, -28.594594594594593)
(22, 50, -46.93939393939394)
(23, 10, -37.18518518518518)
(24, 10, -37.035714285714285)
(25, 40, -39.82142857142857)
(26, 50, -33.9)
(27, 10, -31.73913043478261)
(28, 20, -37.81481481481482)
(29, 30, -36.666666666666664)
(30, 30, -55.75)
(31, 30, -55.875)
(32, 50, -57.42857142857143)
(33, 30, -60.0)
(34, 50, -59.0)
(35, 50, -48.5)
(36, 30, -60.0)
(37, 50, -60.0)
(38, 40, -60.0)
(39, 50, -60.0)
