(0, 10, -25.933333333333334)
(1, 50, -37.0625)
(2, 40, -25.8)
(3, 50, -28.7)
(4, 50, -36.84)
(5, 50, -38.86363636363637)
(6, 50, -38.81481481481482)
(7, 50, -45.67741935483871)
(8, 20, -36.44117647058823)
(9, 20, -40.8235294117647)
(10, 20, -42.85294117647059)
(11, 50, -40.75)
(12, 50, -43.073170731707314)
(13, 50, -44.22222222222222)
(14, 50, -33.84848484848485)
(15, 20, -39.351351351351354)
(16, 50, -47.27272727272727)
(17, 50, -46.3)
(18, 20, -44.529411764705884)
(19, 50, -47.02777777777778)
(20, 50, -42.829268292682926)
(21, 20, -35.224489795918366)
(22, 50, -47.12765957446808)
(23, 10, -37.94444444444444)
(24, 50, -37.111111111111114)
(25, 50, -46.55555555555556)
(26, 30, -43.6764705882353)
(27, 30, -42.83720930232558)
(28, 10, -51.023809523809526)
(29, 50, -46.5945945945946)
(30, 50, -54.16129032258065)
(31, 50, -56.392857142857146)
(32, 40, -55.2)
(33, 50, -57.5)
(34, 50, -56.05555555555556)
(35, 10, -48.4)
(36, 50, -57.0)
(37, 50, -60.0)
(38, 30, -60.0)
(39, 30, -60.0)
(40, 40, -56.0)
