(0, 10, -25.933333333333334)
(1, 20, -31.857142857142858)
(2, 50, -26.666666666666668)
(3, 30, -28.761904761904763)
(4, 40, -37.04)
(5, 30, -35.61904761904762)
(6, 10, -37.63636363636363)
(7, 20, -44.83870967741935)
(8, 50, -44.76470588235294)
(9, 10, -46.333333333333336)
(10, 40, -41.513513513513516)
(11, 30, -41.88636363636363)
(12, 30, -43.705882352941174)
(13, 40, -48.7)
(14, 50, -36.391304347826086)
(15, 30, -42.72093023255814)
(16, 10, -43.69767441860465)
(17, 30, -45.53658536585366)
(18, 30, -48.55813953488372)
(19, 30, -49.744680851063826)
(20, 30, -47.294117647058826)
(21, 30, -44.26)
(22, 20, -47.20754716981132)
(23, 30, -39.622950819672134)
(24, 10, -36.96153846153846)
(25, 50, -46.32)
(26, 10, -45.16981132075472)
(27, 30, -49.0)
(28, 20, -49.79245283018868)
(29, 30, -46.183673469387756)
(30, 30, -52.638888888888886)
(31, 40, -50.07142857142857)
(32, 30, -45.42857142857143)
(33, 50, -56.5)
(34, 20, -52.857142857142854)
(35, 30, -60.0)
(36, 40, -53.0)
(37, 50, -60.0)
(38, 30, -60.0)
(39, 30, -60.0)
(40, 10, -60.0)
