(0, 20, -20.444444444444443)
(1, 20, -34.583333333333336)
(2, 40, -27.294117647058822)
(3, 30, -33.166666666666664)
(4, 20, -34.82142857142857)
(5, 40, -39.0)
(6, 20, -37.22222222222222)
(7, 20, -44.82857142857143)
(8, 50, -44.138888888888886)
(9, 40, -44.71052631578947)
(10, 40, -44.189189189189186)
(11, 40, -43.30232558139535)
(12, 40, -44.679245283018865)
(13, 50, -48.05882352941177)
(14, 10, -42.888888888888886)
(15, 20, -43.51851851851852)
(16, 10, -49.03636363636364)
(17, 20, -40.07142857142857)
(18, 20, -50.92982456140351)
(19, 20, -42.19047619047619)
(20, 20, -42.275862068965516)
(21, 30, -41.04)
(22, 20, -45.07843137254902)
(23, 30, -43.6078431372549)
(24, 40, -45.34615384615385)
(25, 40, -47.70909090909091)
(26, 20, -42.827586206896555)
(27, 30, -48.71875)
(28, 20, -52.875)
(29, 40, -53.34375)
(30, 30, -48.84375)
(31, 20, -55.094339622641506)
(32, 20, -48.2)
(33, 10, -50.08571428571429)
(34, 30, -52.72)
(35, 50, -48.142857142857146)
(36, 20, -48.44444444444444)
(37, 10, -45.666666666666664)
(38, 20, -49.5)
(39, 20, -54.5)
(40, 20, -60.0)
(41, 20, -60.0)
(42, 30, -60.0)
(43, 20, -60.0)
