(0, 50, -25.933333333333334)
(1, 50, -37.0625)
(2, 50, -26.2)
(3, 50, -27.894736842105264)
(4, 40, -36.88)
(5, 40, -36.0)
(6, 50, -38.407407407407405)
(7, 50, -45.45454545454545)
(8, 50, -43.0)
(9, 50, -47.666666666666664)
(10, 10, -46.2972972972973)
(11, 50, -38.875)
(12, 50, -42.925)
(13, 30, -42.0)
(14, 50, -36.75757575757576)
(15, 40, -39.3)
(16, 10, -43.1764705882353)
(17, 50, -40.6875)
(18, 40, -47.21052631578947)
(19, 30, -47.422222222222224)
(20, 50, -40.21621621621622)
(21, 50, -39.77777777777778)
(22, 50, -47.51063829787234)
(23, 40, -39.80434782608695)
(24, 30, -39.674418604651166)
(25, 50, -45.255319148936174)
(26, 50, -45.926829268292686)
(27, 50, -46.09803921568628)
(28, 50, -49.94)
(29, 10, -49.17777777777778)
(30, 50, -52.54054054054054)
(31, 10, -56.18518518518518)
(32, 50, -52.05555555555556)
(33, 30, -51.94117647058823)
(34, 10, -57.0)
(35, 50, -55.90909090909091)
(36, 50, -56.5)
(37, 50, -45.0)
(38, 50, -50.0)
(39, 20, -60.0)
(40, 50, -60.0)
(41, 10, -60.0)
