(0, 10, -434.0)
(1, 10, -727.0)
(2, 30, -834.0)
(3, 40, -960.0)
(4, 50, -1291.0)
(5, 10, -1287.0)
(6, 30, -1596.0)
(7, 10, -2198.0)
(8, 10, -1879.0)
(9, 30, -1594.0)
(10, 30, -1779.0)
(11, 20, -1125.0)
(12, 10, -1262.0)
(13, 30, -1516.0)
(14, 30, -1570.0)
(15, 30, -1551.0)
(16, 30, -2196.0)
(17, 30, -1865.0)
(18, 30, -2173.0)
(19, 30, -1979.0)
(20, 30, -1663.0)
(21, 50, -1678.0)
(22, 20, -2260.0)
(23, 30, -2302.0)
(24, 30, -2304.0)
(25, 30, -2179.0)
(26, 30, -1895.0)
(27, 30, -1717.0)
(28, 50, -2458.0)
(29, 50, -2192.0)
(30, 40, -2098.0)
(31, 30, -1821.0)
(32, 40, -1357.0)
(33, 10, -1053.0)
(34, 20, -823.0)
(35, 20, -521.0)
(36, 20, -420.0)
(37, 20, -177.0)
(38, 40, -221.0)
(39, 10, -180.0)
(40, 10, -120.0)
(41, 20, -120.0)
