(0, 20, -437.0)
(1, 20, -881.0)
(2, 50, -768.0)
(3, 10, -928.0)
(4, 20, -1198.0)
(5, 20, -1158.0)
(6, 30, -1478.0)
(7, 30, -2168.0)
(8, 30, -1737.0)
(9, 30, -1371.0)
(10, 30, -1492.0)
(11, 20, -936.0)
(12, 20, -1187.0)
(13, 20, -1401.0)
(14, 40, -1484.0)
(15, 30, -1502.0)
(16, 30, -1983.0)
(17, 30, -1500.0)
(18, 40, -1587.0)
(19, 30, -1505.0)
(20, 30, -1513.0)
(21, 10, -1471.0)
(22, 30, -2054.0)
(23, 30, -2029.0)
(24, 30, -1684.0)
(25, 30, -2020.0)
(26, 50, -1527.0)
(27, 30, -1610.0)
(28, 30, -1891.0)
(29, 30, -1758.0)
(30, 20, -1373.0)
(31, 10, -1227.0)
(32, 10, -770.0)
(33, 10, -802.0)
(34, 20, -720.0)
(35, 40, -669.0)
(36, 40, -461.0)
(37, 20, -40.0)
(38, 20, -60.0)
(39, 30, -60.0)
(40, 10, -60.0)
(41, 20, -60.0)
