(0, 50, -434.0)
(1, 50, -727.0)
(2, 50, -790.0)
(3, 20, -880.0)
(4, 50, -1150.0)
(5, 50, -1218.0)
(6, 50, -1636.0)
(7, 50, -2194.0)
(8, 50, -1834.0)
(9, 50, -1379.0)
(10, 50, -1398.0)
(11, 50, -837.0)
(12, 50, -1052.0)
(13, 50, -1160.0)
(14, 50, -1121.0)
(15, 50, -1342.0)
(16, 50, -1696.0)
(17, 50, -1437.0)
(18, 50, -1667.0)
(19, 50, -2035.0)
(20, 50, -1835.0)
(21, 50, -1943.0)
(22, 50, -2116.0)
(23, 50, -2008.0)
(24, 50, -2082.0)
(25, 50, -2103.0)
(26, 50, -2146.0)
(27, 30, -2079.0)
(28, 50, -2527.0)
(29, 40, -1941.0)
(30, 30, -1387.0)
(31, 20, -1307.0)
(32, 20, -514.0)
(33, 20, -344.0)
(34, 20, -300.0)
(35, 20, -300.0)
(36, 20, -300.0)
(37, 30, -235.0)
(38, 20, -104.0)
(39, 20, -120.0)
(40, 20, -120.0)
(41, 20, -120.0)
(42, 20, -120.0)
