(0, 20, 6.3303051434299435)
(1, 40, 5.247638337790869)
(2, 10, 7.83989573892652)
(3, 10, 5.050527817910295)
(4, 10, 2.9507931130417973)
(5, 50, 4.857134751448858)
(6, 50, 3.958678178323976)
(7, 10, 1.0572282961879336)
(8, 30, 3.1878536975262786)
(9, 50, 4.280490865011795)
(10, 20, 3.011438422168407)
(11, 10, 4.9484211874761455)
(12, 40, 4.367096091852624)
(13, 20, 2.992685630717217)
(14, 40, 4.040480884502817)
(15, 10, 3.3054574316859453)
(16, 50, 2.38337175980643)
(17, 50, 3.6343501585639397)
(18, 30, 2.1043394190419984)
(19, 10, 2.261443033564806)
(20, 20, 3.2750012456239648)
(21, 10, 2.562068159708916)
(22, 40, 3.420630731540571)
(23, 10, 4.057272278045511)
(24, 50, 4.398712892407012)
(25, 20, 3.3804554531630124)
(26, 50, 3.6752662312456392)
(27, 40, 4.7930147213481655)
(28, 40, 2.3803643044879714)
(29, 30, 2.828064920412714)
(30, 50, 3.2980086539393008)
(31, 20, 1.3362012006444501)
(32, 20, 3.11724891782912)
(33, 10, 4.161844462954717)
(34, 50, 1.381946650692516)
(35, 30, 4.222013581056641)
(36, 30, 1.1374536664316512)
(37, 40, 0.9401998355223103)
(38, 10, 4.833266548539287)
(39, 30, 0.0)
(40, 10, 0.0)
(41, 30, 0.0)
(42, 40, 0.0)
