(0, 50, 7.855083163975116)
(1, 10, 5.981015939840496)
(2, 10, 7.8378165527971015)
(3, 10, 5.077310619542601)
(4, 10, 4.312107580341021)
(5, 40, 3.8432380034152884)
(6, 50, 2.494235205675647)
(7, 50, 0.8949081061733637)
(8, 10, 3.455733455473921)
(9, 10, 3.6672042382995826)
(10, 10, 3.5623936441826003)
(11, 10, 5.306153844954769)
(12, 10, 2.872152652873097)
(13, 30, 2.562799272966182)
(14, 20, 3.7080136049437185)
(15, 10, 3.198661609792727)
(16, 30, 3.0688735846154582)
(17, 10, 5.303316501881996)
(18, 10, 3.9672571798690246)
(19, 10, 2.464280156238451)
(20, 10, 3.352451266814789)
(21, 10, 2.6206849605307547)
(22, 10, 2.407143559200885)
(23, 50, 4.982840136509891)
(24, 50, 4.196153106109665)
(25, 10, 1.7677893559325528)
(26, 50, 3.382041942754063)
(27, 20, 2.55525989296576)
(28, 20, 1.8118159946114152)
(29, 10, 2.8093751444989508)
(30, 10, 2.8830924399824167)
(31, 20, 1.255039592138671)
(32, 10, 2.538912764227253)
(33, 10, 3.468451414398628)
(34, 10, 3.9743033147242355)
(35, 10, 3.0242199695982666)
(36, 40, 1.460387033396643)
(37, 20, 0.2878853259891428)
(38, 10, 0.3969496857610797)
(39, 50, 0.0)
(40, 10, 0.3731216571115463)
(41, 20, 0.0)
(42, 10, 0.0)
