(0, 10, 7.855083163975116)
(1, 50, 5.981015939840496)
(2, 50, 7.8378165527971015)
(3, 10, 5.077310619542601)
(4, 30, 3.073523316562226)
(5, 10, 4.707610655197808)
(6, 30, 3.611421505690591)
(7, 10, 1.204056321782081)
(8, 20, 4.157645134898899)
(9, 20, 4.640068590406443)
(10, 10, 3.5757152413175253)
(11, 20, 5.918601626040485)
(12, 10, 5.205157620060527)
(13, 10, 3.748522978302522)
(14, 10, 5.795469949581414)
(15, 50, 4.531947405726418)
(16, 10, 2.650261853688405)
(17, 10, 4.155071260499207)
(18, 10, 3.778662822127998)
(19, 10, 2.2726060048120784)
(20, 10, 4.487036240884203)
(21, 30, 3.5443558707321485)
(22, 10, 2.2008989097748834)
(23, 10, 4.151273189189485)
(24, 20, 3.9951098331396433)
(25, 50, 3.962811506332725)
(26, 10, 4.601606310523531)
(27, 10, 4.5850783017427545)
(28, 10, 3.416090411507757)
(29, 50, 6.533485221763694)
(30, 50, 4.633273932560492)
(31, 20, 1.210029066377938)
(32, 10, 1.351238579582243)
(33, 10, 0.0)
(34, 10, 0.0)
(35, 30, 0.0)
(36, 10, 0.0)
(37, 10, 2.254884378169057)
(38, 10, 0.9805525578219616)
(39, 50, 0.0)
(40, 20, 0.0)
(41, 30, 0.0)
