(0, 20, 0.5281807063295407)
(1, 20, 0.546130254496826)
(2, 20, 0.7195674504250262)
(3, 20, 0.6352016023673045)
(4, 20, 0.5969501245116046)
(5, 50, 0.824648229724008)
(6, 50, 0.6570904510779736)
(7, 50, 0.21392280616228232)
(8, 50, 0.7638403004284361)
(9, 50, 0.839439620678621)
(10, 50, 0.5974936101926376)
(11, 20, 0.8382577893499705)
(12, 20, 0.7313457957512707)
(13, 20, 0.5725625566230178)
(14, 40, 0.703891713108684)
(15, 20, 0.6497047814017488)
(16, 20, 0.46009737676809376)
(17, 50, 0.6906520271944406)
(18, 50, 0.33037380587948273)
(19, 20, 0.29286002485985335)
(20, 20, 0.507948869362306)
(21, 50, 0.4592826340420148)
(22, 50, 0.4301341490619823)
(23, 50, 0.943494818989156)
(24, 50, 0.7070781639047927)
(25, 20, 0.4872021924539425)
(26, 20, 0.6477578199761557)
(27, 20, 0.724706065004737)
(28, 20, 0.6020347008327971)
(29, 20, 0.5358748716186255)
(30, 20, 0.5461943116538412)
(31, 20, 0.4790690864202294)
(32, 40, 0.4619516532005725)
(33, 40, 0.11647367008556092)
(34, 40, 0.25572599670167284)
(35, 50, 0.25418466956522306)
(36, 40, 0.3483790219412971)
(37, 40, 0.06219692303090131)
(38, 40, 0.12151186086429283)
(39, 40, 0.0988866653923763)
(40, 40, 0.03450455222997594)
(41, 40, 0.0)
(42, 40, 0.0)
(43, 40, 0.0)
