(0, 40, 0.6408272830629366)
(1, 50, 0.633702134335189)
(2, 30, 0.7479907371328688)
(3, 30, 0.6534880409037119)
(4, 40, 0.5242577795632853)
(5, 30, 0.8331181687342258)
(6, 10, 0.5072460899453578)
(7, 10, 0.19330171227718984)
(8, 10, 0.8205027427659696)
(9, 10, 0.7095362903893498)
(10, 10, 0.6659748115094125)
(11, 10, 0.8706046945308068)
(12, 10, 0.7453748585256146)
(13, 30, 0.4074800996786929)
(14, 20, 0.7012969021852684)
(15, 30, 0.8630513351162422)
(16, 10, 0.5214840296514147)
(17, 10, 0.7519988929928503)
(18, 30, 0.3697663376472424)
(19, 10, 0.4413525805854783)
(20, 10, 0.7597627357921913)
(21, 10, 0.47001296295975226)
(22, 50, 0.5607171909877606)
(23, 30, 0.9524881788781426)
(24, 10, 0.7096684194006966)
(25, 10, 0.36782874003979127)
(26, 10, 0.6589891100392821)
(27, 10, 0.8337258419631115)
(28, 10, 0.41852800239287385)
(29, 10, 0.9247379877028501)
(30, 10, 0.7515476312141653)
(31, 10, 0.34894340294143106)
(32, 50, 0.4500284017542983)
(33, 10, 0.1224947125253343)
(34, 30, 0.0941223744053472)
(35, 10, 1.543960999354135e-08)
(36, 10, 0.0)
(37, 10, 0.0)
(38, 50, 0.003472651341114753)
(39, 10, 0.0)
(40, 50, 0.0)
(41, 20, 0.0)
(42, 10, 0.0)
