(0, 30, 0.6150006094761349)
(1, 10, 0.540022142056444)
(2, 50, 0.9235609457984909)
(3, 50, 0.6996968767952404)
(4, 50, 0.5158552474365069)
(5, 50, 0.7395546387314149)
(6, 20, 0.46176931075789557)
(7, 50, 0.2739744101090531)
(8, 50, 0.8388483556490195)
(9, 20, 0.6690276355078723)
(10, 30, 0.6382856127095923)
(11, 40, 1.073687654816138)
(12, 20, 0.6356427476994164)
(13, 50, 0.4641214066918523)
(14, 50, 0.9624421825851139)
(15, 50, 0.8128979705062216)
(16, 50, 0.5373365916583934)
(17, 40, 0.725346483961731)
(18, 30, 0.4068212203069106)
(19, 50, 0.41804499439292336)
(20, 20, 0.6249814442088141)
(21, 50, 0.7826541856383052)
(22, 40, 0.43000768439079085)
(23, 20, 0.7787337858801805)
(24, 50, 0.7895551978864974)
(25, 20, 0.6596234960863495)
(26, 50, 1.2840765142921984)
(27, 50, 0.8925321851400204)
(28, 40, 0.7711674988917049)
(29, 20, 0.5031378851424111)
(30, 40, 0.5268191988305438)
(31, 50, 0.06818618321365577)
(32, 10, 0.5775122499230002)
(33, 50, 0.2215684148444664)
(34, 30, 0.1457209481571636)
(35, 50, 0.09911855863539759)
(36, 50, 0.0)
(37, 50, 0.03838570922885312)
(38, 50, 0.13506776118492486)
(39, 50, 0.09943770121561626)
(40, 50, 0.036273177095620425)
(41, 50, 0.02004746157148488)
(42, 50, 0.0)
