(0, 30, 0.6150006094761349)
(1, 30, 0.540022142056444)
(2, 40, 0.9216239581803389)
(3, 40, 0.6942611496828991)
(4, 30, 0.5692978646573317)
(5, 50, 0.7208262240076412)
(6, 50, 0.6603245275491899)
(7, 50, 0.2798029668670424)
(8, 10, 0.8604198900604954)
(9, 40, 0.8872561696126406)
(10, 40, 0.5641265236687656)
(11, 10, 1.0012472105801922)
(12, 50, 0.7396486078215154)
(13, 40, 0.41023520453362283)
(14, 20, 0.8051176160358957)
(15, 10, 0.636204576205684)
(16, 40, 0.5499444540012324)
(17, 50, 0.791346049086392)
(18, 10, 0.4817168919157765)
(19, 50, 0.29527234876999614)
(20, 40, 0.6223176992184193)
(21, 50, 0.4942353851531537)
(22, 50, 0.5948035263990828)
(23, 50, 0.6486149724111793)
(24, 50, 0.8876730366923227)
(25, 50, 0.7586356111384731)
(26, 30, 0.8419177759651437)
(27, 20, 0.8118653413118293)
(28, 50, 0.8838248352800667)
(29, 40, 0.4956045495452883)
(30, 40, 0.28016185259153586)
(31, 30, 0.2156156691435238)
(32, 50, 0.36156696152720386)
(33, 40, 0.22032187178297402)
(34, 40, 0.14574613664829583)
(35, 50, 0.05928977245220002)
(36, 20, 0.0)
(37, 40, 0.0)
(38, 50, 0.0)
(39, 40, 0.03264892283128194)
(40, 30, 0.03041250081767363)
(41, 50, 0.0)
(42, 20, 0.0)
(43, 10, 0.0)
