(0, 10, -434.0)
(1, 10, -727.0)
(2, 10, -790.0)
(3, 10, -869.0)
(4, 40, -1291.0)
(5, 40, -1207.0)
(6, 10, -1505.0)
(7, 40, -2141.0)
(8, 10, -1701.0)
(9, 40, -1477.0)
(10, 10, -1683.0)
(11, 50, -880.0)
(12, 40, -1381.0)
(13, 10, -1647.0)
(14, 10, -1545.0)
(15, 10, -1853.0)
(16, 50, -2195.0)
(17, 20, -1538.0)
(18, 40, -1560.0)
(19, 40, -1851.0)
(20, 50, -1826.0)
(21, 10, -1787.0)
(22, 10, -2066.0)
(23, 40, -1899.0)
(24, 10, -1990.0)
(25, 10, -2399.0)
(26, 10, -2114.0)
(27, 10, -1890.0)
(28, 10, -2122.0)
(29, 10, -1380.0)
(30, 10, -821.0)
(31, 40, -737.0)
(32, 20, -361.0)
(33, 20, -465.0)
(34, 20, -420.0)
(35, 40, -420.0)
(36, 20, -240.0)
(37, 40, -179.0)
(38, 20, -166.0)
(39, 20, -180.0)
(40, 20, -180.0)
(41, 20, -180.0)
(42, 20, -180.0)
