(0, 10, -434.0)
(1, 50, -727.0)
(2, 50, -790.0)
(3, 50, -869.0)
(4, 50, -1203.0)
(5, 50, -1383.0)
(6, 20, -1648.0)
(7, 50, -2405.0)
(8, 50, -1855.0)
(9, 50, -1755.0)
(10, 50, -1739.0)
(11, 30, -911.0)
(12, 50, -1345.0)
(13, 50, -1819.0)
(14, 50, -1587.0)
(15, 50, -1790.0)
(16, 30, -1961.0)
(17, 50, -1372.0)
(18, 50, -1363.0)
(19, 50, -1823.0)
(20, 50, -1823.0)
(21, 50, -1785.0)
(22, 50, -1943.0)
(23, 50, -1962.0)
(24, 50, -1958.0)
(25, 50, -2045.0)
(26, 50, -2173.0)
(27, 50, -2064.0)
(28, 40, -2494.0)
(29, 20, -2030.0)
(30, 50, -1632.0)
(31, 50, -1341.0)
(32, 20, -1089.0)
(33, 20, -876.0)
(34, 20, -512.0)
(35, 40, -377.0)
(36, 40, -360.0)
(37, 40, -360.0)
(38, 40, -162.0)
(39, 40, -180.0)
(40, 40, -120.0)
(41, 40, -120.0)
(42, 10, -120.0)
