(0, 50, -434.0)
(1, 40, -678.0)
(2, 50, -781.0)
(3, 10, -809.0)
(4, 50, -1156.0)
(5, 50, -1061.0)
(6, 10, -1396.0)
(7, 50, -2023.0)
(8, 30, -1507.0)
(9, 50, -1155.0)
(10, 30, -1236.0)
(11, 50, -828.0)
(12, 50, -1106.0)
(13, 40, -1257.0)
(14, 50, -1189.0)
(15, 50, -1405.0)
(16, 50, -1673.0)
(17, 50, -1345.0)
(18, 50, -1547.0)
(19, 50, -2087.0)
(20, 50, -1977.0)
(21, 50, -1923.0)
(22, 50, -2343.0)
(23, 20, -2129.0)
(24, 50, -2553.0)
(25, 50, -2569.0)
(26, 30, -2169.0)
(27, 50, -2291.0)
(28, 50, -2301.0)
(29, 50, -1688.0)
(30, 50, -1670.0)
(31, 50, -1401.0)
(32, 50, -1256.0)
(33, 10, -1079.0)
(34, 10, -911.0)
(35, 50, -682.0)
(36, 20, -510.0)
(37, 40, -540.0)
(38, 30, -155.0)
(39, 20, -171.0)
(40, 20, -167.0)
(41, 20, -180.0)
(42, 20, -180.0)
(43, 20, -117.0)
