(0, 50, -434.0)
(1, 30, -734.0)
(2, 50, -796.0)
(3, 50, -812.0)
(4, 50, -1070.0)
(5, 50, -1097.0)
(6, 50, -1225.0)
(7, 50, -1926.0)
(8, 50, -1664.0)
(9, 50, -1344.0)
(10, 50, -1349.0)
(11, 50, -832.0)
(12, 30, -1219.0)
(13, 50, -1492.0)
(14, 50, -1395.0)
(15, 50, -1684.0)
(16, 50, -1679.0)
(17, 50, -1346.0)
(18, 50, -1050.0)
(19, 40, -1307.0)
(20, 20, -1409.0)
(21, 50, -1537.0)
(22, 10, -1730.0)
(23, 10, -1507.0)
(24, 50, -1450.0)
(25, 50, -1529.0)
(26, 50, -1400.0)
(27, 40, -1336.0)
(28, 50, -1774.0)
(29, 50, -1475.0)
(30, 10, -1191.0)
(31, 50, -786.0)
(32, 20, -207.0)
(33, 40, -230.0)
(34, 50, -120.0)
(35, 10, -60.0)
(36, 10, -60.0)
(37, 10, -60.0)
