(0, 30, -412.0)
(1, 50, -793.0)
(2, 40, -744.0)
(3, 40, -858.0)
(4, 50, -1350.0)
(5, 50, -1291.0)
(6, 20, -1423.0)
(7, 50, -2014.0)
(8, 50, -1416.0)
(9, 50, -1193.0)
(10, 50, -1464.0)
(11, 50, -947.0)
(12, 50, -1445.0)
(13, 50, -1641.0)
(14, 50, -1460.0)
(15, 50, -1615.0)
(16, 50, -1756.0)
(17, 10, -1179.0)
(18, 10, -1016.0)
(19, 10, -1335.0)
(20, 10, -1491.0)
(21, 10, -1479.0)
(22, 10, -1824.0)
(23, 10, -1725.0)
(24, 10, -1788.0)
(25, 10, -1665.0)
(26, 20, -1406.0)
(27, 10, -1430.0)
(28, 10, -1995.0)
(29, 10, -1447.0)
(30, 30, -1137.0)
(31, 30, -919.0)
(32, 30, -892.0)
(33, 10, -887.0)
(34, 30, -768.0)
(35, 30, -674.0)
(36, 30, -600.0)
(37, 10, -104.0)
(38, 10, -120.0)
(39, 50, -120.0)
(40, 50, -60.0)
(41, 50, -60.0)
