(0, 40, -426.0)
(1, 40, -715.0)
(2, 40, -768.0)
(3, 40, -860.0)
(4, 40, -1288.0)
(5, 30, -1238.0)
(6, 40, -1494.0)
(7, 50, -2080.0)
(8, 40, -1522.0)
(9, 40, -1176.0)
(10, 40, -1355.0)
(11, 20, -784.0)
(12, 40, -1236.0)
(13, 50, -1471.0)
(14, 40, -1615.0)
(15, 40, -1835.0)
(16, 40, -1998.0)
(17, 40, -1481.0)
(18, 40, -1402.0)
(19, 10, -1416.0)
(20, 40, -1483.0)
(21, 30, -1766.0)
(22, 50, -2230.0)
(23, 20, -2071.0)
(24, 20, -2002.0)
(25, 40, -2180.0)
(26, 10, -1721.0)
(27, 40, -1771.0)
(28, 10, -1994.0)
(29, 40, -1325.0)
(30, 20, -963.0)
(31, 10, -836.0)
(32, 20, -715.0)
(33, 50, -660.0)
(34, 50, -591.0)
(35, 50, -527.0)
(36, 50, -459.0)
(37, 50, -110.0)
(38, 40, -120.0)
(39, 40, -120.0)
(40, 40, -60.0)
(41, 40, -60.0)
