(0, 40, -426.0)
(1, 30, -692.0)
(2, 30, -831.0)
(3, 20, -978.0)
(4, 10, -1311.0)
(5, 10, -1347.0)
(6, 20, -1577.0)
(7, 30, -2322.0)
(8, 10, -1707.0)
(9, 30, -1395.0)
(10, 10, -1453.0)
(11, 20, -870.0)
(12, 20, -1187.0)
(13, 10, -1384.0)
(14, 10, -1437.0)
(15, 50, -1394.0)
(16, 10, -1772.0)
(17, 20, -1384.0)
(18, 50, -1894.0)
(19, 10, -1923.0)
(20, 50, -1592.0)
(21, 10, -1700.0)
(22, 10, -1970.0)
(23, 30, -2059.0)
(24, 10, -1946.0)
(25, 30, -2671.0)
(26, 30, -2141.0)
(27, 10, -2151.0)
(28, 40, -2581.0)
(29, 10, -2761.0)
(30, 10, -2739.0)
(31, 30, -2597.0)
(32, 40, -1626.0)
(33, 30, -1216.0)
(34, 20, -969.0)
(35, 20, -709.0)
(36, 40, -720.0)
(37, 40, -336.0)
(38, 20, -289.0)
(39, 10, -300.0)
(40, 10, -120.0)
(41, 30, -120.0)
