(0, 20, -437.0)
(1, 10, -881.0)
(2, 40, -760.0)
(3, 10, -928.0)
(4, 10, -1183.0)
(5, 20, -1091.0)
(6, 10, -1321.0)
(7, 50, -1887.0)
(8, 10, -1519.0)
(9, 10, -1242.0)
(10, 10, -1358.0)
(11, 40, -971.0)
(12, 10, -1434.0)
(13, 10, -1561.0)
(14, 10, -1206.0)
(15, 10, -1600.0)
(16, 10, -1934.0)
(17, 10, -1579.0)
(18, 10, -2097.0)
(19, 10, -2398.0)
(20, 10, -2577.0)
(21, 10, -2991.0)
(22, 10, -3277.0)
(23, 10, -2861.0)
(24, 10, -2756.0)
(25, 10, -2523.0)
(26, 10, -2107.0)
(27, 10, -2282.0)
(28, 50, -2173.0)
(29, 10, -1793.0)
(30, 50, -1540.0)
(31, 10, -1326.0)
(32, 10, -681.0)
(33, 50, -613.0)
(34, 40, -571.0)
(35, 20, -320.0)
(36, 50, -360.0)
(37, 50, -300.0)
(38, 50, -300.0)
(39, 50, -300.0)
(40, 30, -108.0)
(41, 50, -120.0)
(42, 50, -120.0)
(43, 50, -120.0)
