(0, 50, -434.0)
(1, 50, -727.0)
(2, 50, -790.0)
(3, 50, -869.0)
(4, 50, -1203.0)
(5, 50, -1383.0)
(6, 50, -1765.0)
(7, 50, -2502.0)
(8, 50, -1943.0)
(9, 50, -1597.0)
(10, 40, -1752.0)
(11, 50, -996.0)
(12, 50, -1353.0)
(13, 50, -1693.0)
(14, 50, -1702.0)
(15, 50, -1803.0)
(16, 50, -1996.0)
(17, 50, -1546.0)
(18, 50, -1953.0)
(19, 50, -1952.0)
(20, 50, -1976.0)
(21, 50, -2096.0)
(22, 50, -2465.0)
(23, 50, -2009.0)
(24, 50, -1911.0)
(25, 50, -2114.0)
(26, 10, -2052.0)
(27, 10, -2032.0)
(28, 10, -2118.0)
(29, 50, -1789.0)
(30, 10, -1438.0)
(31, 10, -996.0)
(32, 10, -551.0)
(33, 10, -498.0)
(34, 10, -534.0)
(35, 10, -540.0)
(36, 10, -400.0)
(37, 10, -179.0)
(38, 50, -102.0)
(39, 50, -60.0)
(40, 50, -60.0)
(41, 50, -60.0)
