(0, 40, 1.1303255590497496)
(1, 40, 0.8916148790366927)
(2, 40, 1.1839543700578978)
(3, 40, 1.1370794332875542)
(4, 40, 0.6218734354125526)
(5, 40, 0.9167129944502602)
(6, 40, 0.6864149330948074)
(7, 40, 0.3487907682388362)
(8, 40, 0.48805112941895257)
(9, 40, 0.7946281622181735)
(10, 40, 0.7178478032572735)
(11, 50, 1.8625177854362123)
(12, 40, 0.882973836642989)
(13, 40, 0.5936920906064884)
(14, 40, 0.7478725853495691)
(15, 40, 0.7233734094178105)
(16, 20, 0.3013218677697254)
(17, 40, 0.6191822897567669)
(18, 20, 0.21804971464779874)
(19, 40, 0.6980806156994949)
(20, 40, 0.8817371744022686)
(21, 20, 0.3509199878634849)
(22, 40, 0.6924020459476719)
(23, 40, 0.5998196231569094)
(24, 30, 0.4935885988148989)
(25, 40, 0.5067665466810228)
(26, 20, 0.2628423038086311)
(27, 40, 0.39942868492687517)
(28, 40, 0.3528852775931898)
(29, 40, 0.3775242139111794)
(30, 10, 0.559894206976666)
(31, 20, 0.34520304101249066)
(32, 40, 0.7539884630839687)
(33, 40, 0.6435156504481536)
(34, 40, 0.3842945533715035)
(35, 40, 0.6990652087168796)
(36, 40, 0.5172755195695214)
(37, 40, 0.3404397103258672)
(38, 40, 0.8530972966095893)
(39, 40, 1.085217272159209)
(40, 40, 0.7041511692176324)
(41, 40, 0.43648807361360736)
(42, 40, 1.04466603311974e-06)
(43, 40, 0.0)
