(0, 10, 2.181967545548644)
(1, 10, 1.6613933166223598)
(2, 10, 2.177171264665861)
(3, 10, 1.4103640609840558)
(4, 10, 1.197807661205839)
(5, 50, 1.1154736028735428)
(6, 10, 0.6107459875533467)
(7, 10, 0.23582189387535016)
(8, 10, 1.0128089846896602)
(9, 10, 0.9836969353401377)
(10, 10, 0.9063996120432327)
(11, 10, 1.469636033153563)
(12, 10, 0.8713923461209885)
(13, 10, 0.4938240808893258)
(14, 10, 0.8920180224294382)
(15, 10, 0.876535608387376)
(16, 10, 0.6290537839624245)
(17, 10, 0.9342653505066453)
(18, 10, 0.603843393388676)
(19, 10, 0.3920899719365482)
(20, 10, 1.0688025069987745)
(21, 40, 0.4713946838205086)
(22, 50, 0.3378774773795925)
(23, 30, 0.474375341159601)
(24, 10, 0.3608962183597723)
(25, 10, 0.3303407951765642)
(26, 10, 0.49811026483504856)
(27, 20, 0.26155125541240853)
(28, 50, 0.7457447970348038)
(29, 10, 0.6623912641985694)
(30, 10, 0.20696308472409763)
(31, 10, 0.2760548558871651)
(32, 10, 0.4206060072563392)
(33, 20, 0.13742553421562267)
(34, 10, 0.26799129033613983)
(35, 50, 0.6552167073524905)
(36, 20, 0.2341378324320086)
(37, 30, 0.4679883503466023)
(38, 40, 0.9202675021341074)
(39, 10, 0.858383007800661)
(40, 20, 0.4238583473838328)
(41, 10, 0.49435658916415687)
(42, 40, 0.7726757500159345)
(43, 10, 0.5646219135588745)
