(0, 20, 0.5984006720121395)
(1, 40, 1.1553207658155265)
(2, 40, 1.1891313998480377)
(3, 40, 1.1228443705022744)
(4, 40, 0.6232513363033826)
(5, 40, 0.7845855417808163)
(6, 40, 0.5858525107286916)
(7, 40, 0.4751699760088183)
(8, 40, 0.5113602261313125)
(9, 40, 0.6660714000658925)
(10, 30, 0.48813143474181336)
(11, 40, 0.8940603253847056)
(12, 10, 0.8677324284037324)
(13, 40, 0.5619727479592843)
(14, 40, 0.5274713238419344)
(15, 40, 0.6433611870413449)
(16, 40, 0.39762495918779023)
(17, 50, 0.8223588435407331)
(18, 30, 0.29585239581113704)
(19, 50, 0.6091686821670371)
(20, 40, 0.6177414502808392)
(21, 10, 0.4750384679361155)
(22, 40, 0.3740205546644427)
(23, 20, 0.29401806382649176)
(24, 40, 0.5595956409597813)
(25, 40, 0.4713439135173848)
(26, 40, 0.33906093018610617)
(27, 40, 0.4087067705813742)
(28, 40, 0.23639934448985805)
(29, 40, 0.188809275148188)
(30, 40, 0.18827505479668522)
(31, 40, 0.2060923310117317)
(32, 20, 0.19370811709219932)
(33, 40, 0.44462974343905154)
(34, 40, 0.40784698306650224)
(35, 40, 0.6209428451988788)
(36, 20, 0.35544973263728435)
(37, 40, 0.5998242506992518)
(38, 40, 0.6308095229705752)
(39, 40, 0.45774236000020896)
(40, 40, 0.37836025864227063)
(41, 30, 0.49957632487685144)
(42, 40, 0.693450462222963)
(43, 40, 0.48131020495722465)
