(0, 50, -434.0)
(1, 50, -727.0)
(2, 50, -790.0)
(3, 50, -869.0)
(4, 50, -1203.0)
(5, 50, -1383.0)
(6, 50, -1765.0)
(7, 50, -2502.0)
(8, 20, -2005.0)
(9, 30, -1586.0)
(10, 10, -1671.0)
(11, 50, -1023.0)
(12, 20, -1326.0)
(13, 50, -1436.0)
(14, 50, -1356.0)
(15, 50, -1722.0)
(16, 50, -1787.0)
(17, 50, -1406.0)
(18, 50, -1827.0)
(19, 50, -1755.0)
(20, 50, -1600.0)
(21, 50, -1604.0)
(22, 50, -1800.0)
(23, 50, -1690.0)
(24, 50, -1613.0)
(25, 50, -1833.0)
(26, 50, -1756.0)
(27, 40, -1613.0)
(28, 50, -2147.0)
(29, 50, -2117.0)
(30, 10, -1894.0)
(31, 10, -1724.0)
(32, 10, -947.0)
(33, 10, -932.0)
(34, 10, -789.0)
(35, 10, -607.0)
(36, 20, -444.0)
(37, 10, -290.0)
(38, 10, -107.0)
(39, 40, -87.0)
(40, 20, -60.0)
(41, 20, -60.0)
