(0, 10, -434.0)
(1, 10, -727.0)
(2, 10, -790.0)
(3, 10, -869.0)
(4, 10, -1203.0)
(5, 10, -1383.0)
(6, 10, -1765.0)
(7, 10, -2502.0)
(8, 10, -1943.0)
(9, 30, -1671.0)
(10, 10, -1717.0)
(11, 10, -929.0)
(12, 10, -1251.0)
(13, 10, -1362.0)
(14, 50, -1301.0)
(15, 10, -1400.0)
(16, 10, -1716.0)
(17, 10, -1560.0)
(18, 10, -1763.0)
(19, 10, -2286.0)
(20, 10, -2215.0)
(21, 10, -2167.0)
(22, 10, -2581.0)
(23, 10, -2416.0)
(24, 10, -2490.0)
(25, 10, -2527.0)
(26, 30, -2521.0)
(27, 30, -2553.0)
(28, 30, -2890.0)
(29, 30, -2507.0)
(30, 30, -2119.0)
(31, 30, -1210.0)
(32, 30, -719.0)
(33, 30, -561.0)
(34, 30, -498.0)
(35, 30, -439.0)
(36, 30, -404.0)
(37, 10, -53.0)
(38, 20, -60.0)
(39, 20, -60.0)
(40, 20, -60.0)
(41, 20, -60.0)
