(0, 10, -434.0)
(1, 10, -727.0)
(2, 10, -790.0)
(3, 10, -869.0)
(4, 10, -1203.0)
(5, 10, -1383.0)
(6, 50, -1765.0)
(7, 10, -2502.0)
(8, 30, -1901.0)
(9, 40, -1638.0)
(10, 10, -1688.0)
(11, 10, -944.0)
(12, 10, -1100.0)
(13, 10, -1134.0)
(14, 10, -995.0)
(15, 40, -1443.0)
(16, 20, -1643.0)
(17, 20, -1344.0)
(18, 20, -1253.0)
(19, 10, -1623.0)
(20, 20, -1792.0)
(21, 20, -1647.0)
(22, 20, -2046.0)
(23, 20, -1920.0)
(24, 20, -2211.0)
(25, 20, -2866.0)
(26, 30, -2725.0)
(27, 20, -2119.0)
(28, 30, -2960.0)
(29, 40, -2522.0)
(30, 40, -1974.0)
(31, 40, -1796.0)
(32, 40, -956.0)
(33, 40, -560.0)
(34, 40, -458.0)
(35, 10, -477.0)
(36, 10, -480.0)
(37, 10, -415.0)
(38, 10, -215.0)
(39, 10, -180.0)
(40, 10, -180.0)
(41, 10, -180.0)
(42, 10, -180.0)
