(0, 50, -28.933333333333334)
(1, 50, -34.61904761904762)
(2, 10, -34.34782608695652)
(3, 10, -36.208333333333336)
(4, 20, -41.06666666666667)
(5, 40, -39.5)
(6, 10, -44.361111111111114)
(7, 10, -49.71111111111111)
(8, 20, -41.205128205128204)
(9, 10, -33.142857142857146)
(10, 10, -40.696969696969695)
(11, 40, -32.28)
(12, 40, -39.3448275862069)
(13, 30, -43.10344827586207)
(14, 30, -33.766666666666666)
(15, 30, -37.05882352941177)
(16, 40, -41.85294117647059)
(17, 40, -37.84848484848485)
(18, 50, -38.71875)
(19, 40, -49.94736842105263)
(20, 30, -40.74)
(21, 10, -46.745098039215684)
(22, 50, -49.183673469387756)
(23, 30, -39.19565217391305)
(24, 10, -39.1)
(25, 20, -45.020833333333336)
(26, 20, -41.787234042553195)
(27, 30, -39.55813953488372)
(28, 20, -44.630434782608695)
(29, 10, -50.785714285714285)
(30, 40, -53.13157894736842)
(31, 10, -56.65625)
(32, 30, -50.84)
(33, 50, -55.15384615384615)
(34, 20, -46.125)
(35, 10, -45.833333333333336)
(36, 20, -60.0)
(37, 30, -60.0)
(38, 30, -56.0)
