(0, 20, -25.705882352941178)
(1, 20, -33.88461538461539)
(2, 20, -29.346153846153847)
(3, 20, -35.17857142857143)
(4, 30, -41.5625)
(5, 20, -38.096774193548384)
(6, 20, -39.64705882352941)
(7, 20, -46.17948717948718)
(8, 20, -42.58139534883721)
(9, 20, -38.56521739130435)
(10, 20, -41.48936170212766)
(11, 20, -28.6875)
(12, 20, -35.21875)
(13, 20, -45.60606060606061)
(14, 20, -40.60526315789474)
(15, 20, -46.46666666666667)
(16, 20, -49.375)
(17, 20, -49.94117647058823)
(18, 20, -38.89090909090909)
(19, 20, -40.41269841269841)
(20, 20, -44.37313432835821)
(21, 20, -46.66101694915254)
(22, 50, -49.89705882352941)
(23, 20, -45.986666666666665)
(24, 20, -41.62162162162162)
(25, 20, -51.8)
(26, 20, -53.04054054054054)
(27, 20, -51.86842105263158)
(28, 20, -50.48192771084337)
(29, 20, -54.3875)
(30, 20, -48.90243902439025)
(31, 20, -56.25974025974026)
(32, 20, -52.373333333333335)
(33, 20, -51.4)
(34, 20, -50.46031746031746)
(35, 20, -47.6271186440678)
(36, 20, -49.0)
(37, 20, -48.275)
(38, 20, -46.63636363636363)
(39, 20, -47.46666666666667)
(40, 20, -49.166666666666664)
(41, 20, -46.0)
(42, 20, -60.0)
(43, 20, -60.0)
