(0, 20, -25.38095238095238)
(1, 20, -35.903225806451616)
(2, 20, -31.97222222222222)
(3, 40, -40.333333333333336)
(4, 20, -43.73684210526316)
(5, 20, -37.38095238095238)
(6, 40, -41.951219512195124)
(7, 20, -46.57692307692308)
(8, 30, -44.175438596491226)
(9, 20, -45.18181818181818)
(10, 20, -48.2112676056338)
(11, 20, -48.397260273972606)
(12, 20, -55.46835443037975)
(13, 20, -54.31395348837209)
(14, 40, -47.052083333333336)
(15, 20, -52.689320388349515)
(16, 30, -56.13861386138614)
(17, 50, -54.288288288288285)
(18, 40, -55.80172413793103)
(19, 50, -58.5948275862069)
(20, 20, -54.577235772357724)
(21, 20, -57.61788617886179)
(22, 20, -54.256)
(23, 20, -55.60629921259842)
(24, 20, -59.6875)
(25, 30, -56.71653543307087)
(26, 20, -50.858156028368796)
(27, 30, -56.75735294117647)
(28, 20, -57.07462686567164)
(29, 50, -57.35251798561151)
(30, 20, -53.54109589041096)
(31, 20, -57.16107382550336)
(32, 40, -58.28082191780822)
(33, 20, -58.26027397260274)
(34, 20, -58.07586206896552)
(35, 20, -58.43150684931507)
(36, 20, -58.95918367346939)
(37, 20, -56.414965986394556)
(38, 10, -57.56551724137931)
(39, 50, -59.25342465753425)
(40, 20, -58.56551724137931)
(41, 20, -56.52413793103448)
(42, 30, -56.56944444444444)
(43, 40, -58.50714285714286)
