(0, 20, -25.38095238095238)
(1, 20, -35.903225806451616)
(2, 30, -36.878787878787875)
(3, 30, -40.44444444444444)
(4, 40, -45.282051282051285)
(5, 40, -39.1025641025641)
(6, 50, -42.18421052631579)
(7, 10, -49.787234042553195)
(8, 30, -45.77777777777778)
(9, 30, -47.032786885245905)
(10, 40, -48.82608695652174)
(11, 10, -45.69117647058823)
(12, 50, -53.945205479452056)
(13, 30, -56.04054054054054)
(14, 30, -45.505494505494504)
(15, 10, -48.09183673469388)
(16, 20, -48.82828282828283)
(17, 30, -50.357142857142854)
(18, 30, -53.0948275862069)
(19, 50, -59.17948717948718)
(20, 40, -55.98290598290598)
(21, 20, -53.54621848739496)
(22, 20, -56.89915966386555)
(23, 30, -53.88429752066116)
(24, 30, -53.63492063492063)
(25, 40, -57.9236641221374)
(26, 20, -56.507462686567166)
(27, 30, -56.81203007518797)
(28, 40, -57.22727272727273)
(29, 40, -53.470588235294116)
(30, 50, -55.46923076923077)
(31, 40, -57.12686567164179)
(32, 50, -55.7956204379562)
(33, 30, -53.85401459854015)
(34, 50, -57.19259259259259)
(35, 30, -56.82962962962963)
(36, 20, -54.32608695652174)
(37, 20, -57.18705035971223)
(38, 20, -56.46376811594203)
(39, 40, -57.70503597122302)
(40, 50, -56.7956204379562)
(41, 30, -56.4)
(42, 30, -59.92481203007519)
(43, 20, -57.64661654135338)
