(0, 40, -27.41176470588235)
(1, 20, -36.758620689655174)
(2, 50, -36.7)
(3, 50, -41.27272727272727)
(4, 50, -44.82051282051282)
(5, 50, -36.8)
(6, 50, -42.1578947368421)
(7, 50, -46.83720930232558)
(8, 10, -43.38)
(9, 20, -49.107142857142854)
(10, 20, -46.07692307692308)
(11, 40, -43.84615384615385)
(12, 50, -49.6875)
(13, 50, -49.44285714285714)
(14, 30, -42.9746835443038)
(15, 10, -45.51162790697674)
(16, 50, -52.651162790697676)
(17, 50, -52.264367816091955)
(18, 50, -49.421052631578945)
(19, 50, -55.255102040816325)
(20, 10, -51.61682242990654)
(21, 50, -52.415929203539825)
(22, 10, -57.21238938053097)
(23, 50, -51.056451612903224)
(24, 50, -56.975806451612904)
(25, 50, -57.73015873015873)
(26, 50, -53.27536231884058)
(27, 40, -56.285714285714285)
(28, 50, -58.01481481481481)
(29, 50, -54.92028985507246)
(30, 50, -59.715328467153284)
(31, 50, -57.36496350364963)
(32, 50, -56.9264705882353)
(33, 50, -58.059701492537314)
(34, 20, -56.474074074074075)
(35, 40, -56.49640287769784)
(36, 50, -59.50359712230216)
(37, 50, -58.628571428571426)
(38, 50, -57.43478260869565)
(39, 50, -52.77037037037037)
(40, 50, -57.43511450381679)
(41, 10, -56.77037037037037)
(42, 50, -57.08759124087591)
(43, 10, -59.57462686567164)
