(0, 20, -25.38095238095238)
(1, 50, -37.7)
(2, 10, -39.225806451612904)
(3, 20, -38.833333333333336)
(4, 20, -43.116279069767444)
(5, 50, -39.130434782608695)
(6, 10, -40.5625)
(7, 50, -47.1764705882353)
(8, 20, -45.8)
(9, 40, -46.682539682539684)
(10, 10, -50.971830985915496)
(11, 30, -54.50684931506849)
(12, 20, -54.67901234567901)
(13, 50, -57.16279069767442)
(14, 20, -52.95789473684211)
(15, 30, -49.33684210526316)
(16, 40, -50.76)
(17, 20, -48.92857142857143)
(18, 40, -55.35344827586207)
(19, 30, -57.060344827586206)
(20, 20, -55.06666666666667)
(21, 40, -56.368852459016395)
(22, 20, -55.34146341463415)
(23, 20, -54.9)
(24, 50, -59.08527131782946)
(25, 30, -52.969465648854964)
(26, 30, -55.44604316546763)
(27, 50, -59.59124087591241)
(28, 40, -58.88321167883212)
(29, 10, -58.33576642335766)
(30, 20, -55.925925925925924)
(31, 50, -56.220588235294116)
(32, 10, -58.56296296296296)
(33, 40, -58.058394160583944)
(34, 20, -59.29710144927536)
(35, 30, -54.54676258992806)
(36, 10, -55.31617647058823)
(37, 30, -56.4)
(38, 20, -59.262068965517244)
(39, 20, -58.62068965517241)
(40, 10, -57.35664335664335)
(41, 30, -55.97931034482759)
(42, 30, -58.0)
(43, 20, -58.81506849315068)
