(0, 20, -25.38095238095238)
(1, 20, -35.903225806451616)
(2, 10, -31.97222222222222)
(3, 20, -38.05128205128205)
(4, 50, -46.53658536585366)
(5, 50, -37.775)
(6, 40, -41.75675675675676)
(7, 10, -49.53333333333333)
(8, 30, -44.53703703703704)
(9, 30, -44.27272727272727)
(10, 40, -47.76190476190476)
(11, 20, -42.49230769230769)
(12, 20, -49.80555555555556)
(13, 20, -56.189189189189186)
(14, 20, -48.57142857142857)
(15, 10, -43.28421052631579)
(16, 40, -50.601941747572816)
(17, 30, -47.69724770642202)
(18, 10, -51.65217391304348)
(19, 20, -57.81196581196581)
(20, 20, -55.34710743801653)
(21, 20, -57.744)
(22, 30, -56.552845528455286)
(23, 30, -55.564516129032256)
(24, 20, -55.325581395348834)
(25, 10, -55.70542635658915)
(26, 20, -56.845588235294116)
(27, 50, -59.14074074074074)
(28, 20, -55.919117647058826)
(29, 30, -51.330935251798564)
(30, 20, -56.2992700729927)
(31, 20, -57.97810218978102)
(32, 20, -56.9645390070922)
(33, 20, -52.99300699300699)
(34, 10, -57.822695035460995)
(35, 50, -58.33576642335766)
(36, 20, -59.02189781021898)
(37, 20, -59.15827338129496)
(38, 20, -56.391304347826086)
(39, 20, -56.36764705882353)
(40, 10, -58.43283582089552)
(41, 20, -53.325581395348834)
(42, 30, -57.64179104477612)
(43, 20, -57.544117647058826)
