(0, 40, -27.41176470588235)
(1, 20, -36.758620689655174)
(2, 40, -36.32258064516129)
(3, 10, -41.83783783783784)
(4, 20, -44.166666666666664)
(5, 10, -40.69767441860465)
(6, 40, -41.977777777777774)
(7, 40, -45.810344827586206)
(8, 40, -46.0)
(9, 50, -49.67213114754098)
(10, 40, -47.8955223880597)
(11, 40, -46.411764705882355)
(12, 10, -47.94117647058823)
(13, 40, -53.291666666666664)
(14, 40, -47.59770114942529)
(15, 20, -51.71910112359551)
(16, 40, -51.59574468085106)
(17, 10, -48.90721649484536)
(18, 20, -52.65686274509804)
(19, 30, -57.1764705882353)
(20, 50, -56.82727272727273)
(21, 20, -53.078947368421055)
(22, 40, -55.4537037037037)
(23, 40, -50.30434782608695)
(24, 40, -55.11711711711712)
(25, 30, -59.098214285714285)
(26, 20, -54.42622950819672)
(27, 10, -53.8671875)
(28, 10, -56.34090909090909)
(29, 40, -56.31111111111111)
(30, 40, -56.66153846153846)
(31, 30, -59.346456692913385)
(32, 40, -55.2734375)
(33, 40, -52.146153846153844)
(34, 30, -55.0)
(35, 40, -55.47761194029851)
(36, 40, -57.19402985074627)
(37, 30, -57.61194029850746)
(38, 40, -57.29545454545455)
(39, 40, -58.031496062992126)
(40, 40, -56.983333333333334)
(41, 40, -54.57692307692308)
(42, 50, -56.504)
(43, 10, -57.823076923076925)
