(0, 10, -27.41176470588235)
(1, 40, -37.0)
(2, 40, -36.83870967741935)
(3, 40, -41.17142857142857)
(4, 20, -42.675)
(5, 40, -41.53333333333333)
(6, 10, -42.5531914893617)
(7, 10, -47.40350877192982)
(8, 40, -42.25757575757576)
(9, 10, -50.56944444444444)
(10, 10, -49.86666666666667)
(11, 40, -48.61038961038961)
(12, 40, -53.164556962025316)
(13, 20, -54.44155844155844)
(14, 30, -48.12222222222222)
(15, 40, -50.260416666666664)
(16, 30, -55.28125)
(17, 10, -49.03846153846154)
(18, 20, -49.85321100917431)
(19, 10, -57.50877192982456)
(20, 40, -55.925619834710744)
(21, 30, -54.25196850393701)
(22, 40, -57.79527559055118)
(23, 50, -55.54135338345865)
(24, 40, -56.666666666666664)
(25, 40, -59.044117647058826)
(26, 40, -56.843283582089555)
(27, 20, -56.18881118881119)
(28, 40, -57.39716312056738)
(29, 10, -55.07142857142857)
(30, 50, -59.042857142857144)
(31, 20, -58.08759124087591)
(32, 40, -55.0431654676259)
(33, 20, -57.219858156028366)
(34, 30, -58.54135338345865)
(35, 40, -55.74452554744526)
(36, 50, -57.970588235294116)
(37, 40, -58.128787878787875)
(38, 10, -58.82835820895522)
(39, 30, -53.839416058394164)
(40, 20, -55.82142857142857)
(41, 20, -59.12686567164179)
(42, 30, -55.34126984126984)
(43, 20, -50.97709923664122)
